id,subscription_id,price_cents,paid_at,period_end
e7f92049-f6a8-47a6-9c40-ea7db8903e2e,416323cc-b6b6-4f15-b584-7b99e95aa560,100,2022-11-21 19:33:40,2022-12-05 16:33:43.713866
294418f0-c170-44e3-b377-c63864b1c03e,4165ef92-9863-427c-8158-bcdc07147eda,100,2022-11-18 23:34:38,2022-12-02 20:34:50.399259
db6666cc-d66b-491d-aa5f-ed463a106b31,416951ba-a330-4ff2-9cf9-1241328ef67a,100,2022-11-12 00:07:55,2022-11-25 21:08:28.076990
443a9efe-235e-4b77-a2b7-6e6ce0770dca,41710e83-c318-46ea-b426-2a1aebbc4e58,100,2022-11-19 06:30:35,2022-12-03 03:30:40.203009
469e56ba-9130-4149-b22f-51b7fd5426de,41740141-37f7-4e89-8929-903fb7dea2d0,100,2022-11-22 09:56:28,2022-12-06 06:56:31.919478
3c9d37ad-f64f-46f2-b5ad-9861b0d59594,417509ca-b929-4245-a51e-3a3e8b57df62,100,2022-11-18 16:56:42,2022-12-23 13:56:45.611399
605ceda4-b144-4b44-9355-857e56db873f,41774d32-9b0a-4b88-bf8b-968e4674f1d3,100,2022-11-21 18:47:32,2022-12-05 15:47:36.176858
8dd8fe4d-4274-4033-affc-f5dc3a05a723,4181d4dd-8acc-40d7-96bd-1b1a47d6b3d2,100,2022-11-21 18:47:33,2022-12-05 15:47:36.350757
4c06970e-8cf6-4b9e-9e5b-0d0c3b8044b3,418206c4-3bdd-4ecd-b7e3-5b49514d3325,100,2022-11-22 10:39:46,2022-12-06 07:39:51.300772
8c55bcae-a3b9-4850-8b9e-3f727e022fa7,41a9c4f4-6234-45a1-8a9e-f35434e6b68a,100,2022-11-23 06:59:56,2022-12-07 03:59:59.129344
333caa0a-36a6-4dd9-a21c-2374d4e55dbc,41aa8bd6-dc53-4886-a296-f82d523caf0a,100,2022-11-19 14:06:42,2022-12-03 11:06:45.427631
fcbe73ee-eed6-4db1-a40d-84f8e96bd185,41b5d463-31ba-4a0d-bcfc-5e0e2f0f4987,100,2022-11-30 11:44:45,2022-12-14 08:44:58.903552
9a6182d7-a682-4957-b73c-322e28e69d46,41c31807-5b93-4561-bd9d-0d1c9505e815,100,2022-11-08 21:49:55,2022-11-22 18:50:19.855402
226b67f9-3690-49d1-b2c0-71b593a49765,41ca355e-5d9b-42a0-8d89-59db4aabad66,100,2022-11-21 21:44:11,2022-12-05 18:44:13.950314
b11bf862-5eb8-4f6d-b5b6-96ee3f0460f4,41e6b2f8-df22-48ef-8c40-d0d3173bed89,100,2022-12-08 20:53:40,2022-12-22 17:53:53.117130
9b76a9e4-49ca-47e6-a5b4-1c580bdaad13,41f20c86-9bc6-4202-9822-460aa1f4e87f,100,2022-12-04 17:48:39,2022-12-18 14:48:57.888270
3644b42b-f4cd-4bde-b829-9a17396df030,41f97723-3ec6-404f-9a9a-89fd836d1e73,100,2022-11-22 12:11:26,2022-12-06 09:11:29.872833
e51c7537-2a95-458e-b68b-c8e033cc82b9,4203cb23-6d7f-4cfd-9727-59f362f3f457,100,2022-11-22 08:28:51,2022-12-06 05:28:53.273028
a1efc60d-44b1-45cc-8dcb-98d98d1e1601,42040bcc-98a7-4865-bc02-6c7d15a470d3,29900,2022-11-25 18:00:14,2022-12-25 15:33:42.959839
1107e09f-cc19-4699-bea8-8b5dfba63ea4,42040bcc-98a7-4865-bc02-6c7d15a470d3,100,2022-11-11 18:32:53,2022-11-25 15:33:42.959839
08c359db-fa84-4847-b2b6-624db2edef6c,420438ae-f6be-473e-9cd0-7857ad0be3be,29900,2022-11-28 23:00:04,2022-12-28 20:11:33.571250
afff42d7-e7fa-4948-9ecd-678e788b9b68,420438ae-f6be-473e-9cd0-7857ad0be3be,100,2022-11-14 23:11:17,2022-11-28 20:11:33.571250
11a34141-3a03-4129-805c-d990dcf1428f,42055b13-1ccc-4509-95ce-b62525e17cac,29900,2022-12-01 15:00:17,2023-01-01 12:09:15.442219
09d81fc0-f40a-4a64-a3ae-c4e3a90dd236,42055b13-1ccc-4509-95ce-b62525e17cac,100,2022-11-17 15:09:12,2022-12-01 12:09:15.442219
0a001573-58b2-4e23-b440-431b22ed2e44,4211a081-4772-4343-a150-e819f7be074a,29900,2022-11-30 16:00:22,2022-12-30 13:22:23.898790
a8f217aa-cba7-433b-ae43-14b3906b85bc,4211a081-4772-4343-a150-e819f7be074a,100,2022-11-16 16:22:08,2022-11-30 13:22:23.898790
ca0ce158-c051-4aa2-ae70-01206489fe8e,4213859f-5587-4072-8055-27fac5a9bf34,100,2022-11-23 06:57:31,2022-12-07 03:57:33.479104
39c01d6b-138b-43ba-9600-4dcb5bb40cf9,4227e436-8485-4f49-91dc-b7b403a926bd,29900,2022-11-20 00:00:00,2022-12-19 21:31:26.882055
816df087-0840-4461-a8be-1418960d9402,4227e436-8485-4f49-91dc-b7b403a926bd,100,2022-11-06 00:31:24,2022-11-19 21:31:26.882055
3fc4b9e7-6b0a-4659-b6d2-f3d478ec8a23,422980fb-e64e-4c3d-ac7b-4ec7d5856e82,29900,2022-12-04 15:00:04,2023-01-04 12:16:00.884792
37a7484a-e1eb-4e82-a5e6-ea670b6a8dc2,422980fb-e64e-4c3d-ac7b-4ec7d5856e82,100,2022-11-20 15:15:46,2022-12-04 12:16:00.884792
c9754d64-fb54-4642-a653-9c2f5a3b08d3,42356f5b-9acf-43ae-ba15-13ee201f7135,100,2022-11-03 20:09:18,2022-11-17 17:09:35.299165
fce42681-610e-4db2-9444-427843a4b24b,4236c6a4-1cd4-4da5-a5f0-0f2b0a32a1a0,100,2022-11-03 19:06:58,2022-11-17 16:07:13.668870
b30eba40-07ef-4689-bb8d-627d6a879f0d,423b9bef-6c6a-45ef-9217-addaabe0fbaf,100,2022-11-21 15:49:18,2022-12-05 12:49:21.092844
1fe39574-b115-468d-b3e4-0d0959030100,42410258-7771-461f-b6d1-9e6ae409e141,100,2022-11-28 18:39:35,2022-12-12 15:39:47.497259
fe91fd25-a056-4eb7-8e21-e0efd3f9553f,42506ccc-fb19-4628-851a-4e4636de174f,100,2022-11-19 17:42:47,2022-12-03 14:42:50.363564
8b7eaa66-b530-44bb-9338-fd022576312e,425e121c-6919-4a88-9c79-f9ba28b8efe0,100,2022-11-22 16:41:22,2022-12-06 13:41:25.487001
c5758ded-33d6-4ba2-8ad2-8de7207cd572,4260a90a-c380-45de-bdd3-6e0799fc9ef3,100,2022-11-20 05:46:12,2022-12-04 02:46:15.584027
e6dc0168-b163-4b2e-b310-9491288bbc16,4260f74e-3247-4a5e-a156-73b6fcaa241d,100,2022-11-25 20:46:14,2023-01-24 17:46:26.979850
945a6196-6dd1-4192-ac51-214a7f8228d2,42706145-c8d2-4120-84b0-6d0a69266fd0,100,2022-11-22 05:26:46,2022-12-06 02:26:48.904219
ee149a19-e841-4645-ac74-b069cc95f379,4279d875-6e24-433e-a2fe-d15359a8f8f5,100,2022-11-22 19:19:45,2022-12-06 16:19:47.784766
eee3a54d-2ef2-4491-9a42-d1640d7b8965,427aa639-2234-43ae-8d1e-a71997246da6,100,2022-11-06 19:12:41,2022-11-20 16:13:13.002469
c310decd-9571-4cb9-b1d6-38248287db3f,42807c57-036e-412d-8e60-6cdd947abad5,100,2022-11-25 23:14:40,2022-12-09 20:14:55.467313
31cf4dc8-5308-4ff6-8566-6f55dc628b45,428d0321-2851-4fe1-8c4a-58c062e31404,100,2022-11-21 12:08:38,2022-12-26 09:08:42.581923
0f971845-bc96-4864-b938-9bc82d0aec5f,42944c8e-00c8-4522-889d-33a991bdfd19,100,2022-11-17 20:33:31,2022-12-22 17:33:53.279536
060282c2-5d1c-485d-aaa5-d0a1ea61c06b,42a94f71-b7f5-4582-b903-6491fc5178cf,100,2022-11-21 10:14:19,2022-12-05 07:14:22.268095
2bcb943c-bfc7-4d8c-889b-d51639a9ed74,42b1485d-673c-46f0-a273-c3afeeff941c,100,2022-11-22 13:21:09,2022-12-06 10:21:13.218285
db106d49-c4d1-4bec-ae0d-d6fdaecbc21f,42b1544b-8890-473f-886c-a8f72ed78f19,100,2022-11-26 18:09:36,2022-12-31 15:10:00.297381
f63fcbce-da90-477e-a050-31d5f421e313,42b1a0d3-cbbe-49d8-a304-cec6658d3e99,100,2022-11-22 18:52:52,2022-12-06 15:52:55.079431
77ed1355-c31c-4bec-9045-21d650b31810,42bb4364-0560-429e-820d-e746a66014c1,100,2022-11-11 19:15:54,2022-11-25 16:16:08.377201
c6057112-c204-4313-9802-0c7aa9509ca3,42bf219c-149b-4a5d-ad1b-acb91272f0f3,29900,2022-12-11 20:00:07,2023-01-11 17:46:48.455719
0776f80f-f402-487a-93bd-4f7685cdee1e,42bf219c-149b-4a5d-ad1b-acb91272f0f3,100,2022-11-27 20:45:49,2022-12-11 17:46:48.455719
130a3a79-bf51-4331-99f5-eb83823f1af9,42c601cd-cc71-43a6-8a5f-73b243b24260,100,2022-11-21 22:13:50,2022-12-05 19:13:55.065962
c7a2582a-17db-4954-9948-04a966f09a99,42cbba10-436b-4ed8-9994-b1972ab8f294,100,2022-11-22 10:22:07,2022-12-06 07:22:09.867175
ebdf6009-f0c8-4e5d-9622-5024660fd164,42cc53c1-790f-463c-8719-589691b29c4f,100,2022-11-25 03:26:59,2022-12-09 00:27:35.687290
476ec0fa-8bcf-4c4a-b888-107ef6f48261,42d7a950-eefc-49b7-ae15-0f8c094bd905,100,2022-11-21 17:57:17,2022-12-05 14:57:20.620142
e495fb7e-e3cd-47de-b2b1-45bd931d3666,42dbfa77-bb58-4d8f-935a-903fde79da42,100,2022-11-22 15:28:15,2022-12-06 12:28:17.549973
589bbe0a-2951-4908-b56d-0911225ae4a3,42dc160b-0a72-48ed-83db-18a8ca29f453,29900,2022-12-13 07:00:00,2023-01-13 04:45:28.053980
096f97ee-d18b-4282-9059-a031ef0bb839,42dc160b-0a72-48ed-83db-18a8ca29f453,100,2022-11-29 07:45:06,2022-12-13 04:45:28.053980
9cc5d225-14ca-4253-b16a-83413d27a8e8,42dc3441-8ad0-4051-9317-6d392107ce29,100,2022-12-08 08:57:36,2023-01-12 05:58:53.139248
ff722740-6bcf-4e01-9e0c-a7485bbf5a8e,42e6b307-13a4-42f3-9257-9e019ff3038a,100,2022-11-22 04:41:06,2022-12-06 01:41:09.470276
f0e9ad1d-e1ee-4810-a7f3-9c111dcff646,42f08808-703a-4430-82b3-02d30ea92d78,100,2022-11-16 15:40:18,2022-12-21 12:40:29.676393
5443d8d3-b055-43e9-aab9-7387e00a3c2f,42f8c660-1b9a-422c-8e32-d096e5ca499c,100,2022-11-21 23:45:57,2022-12-26 20:46:41.054758
dd5be26d-1b7c-47e8-bffa-a77367cf685e,42f99db8-bb2e-4ce1-8b8b-ba9e65c26513,100,2022-11-22 05:31:36,2022-12-06 02:31:39.392062
5974c5f6-21b8-45d2-a58c-edc8ba111024,42feabe9-9256-448c-93d4-5af6322fa93e,100,2022-11-19 22:11:25,2022-12-03 19:11:35.845155
83edb33c-1a0b-43d0-af01-7204152aa84c,430161c6-903e-4ec4-bac2-d36908d20f7c,100,2022-11-21 18:06:57,2022-12-05 15:07:02.685997
4a1a78d3-1801-4f4f-99a0-28f5f8cdcb70,43069c3a-cc4a-4e94-a892-4f185b76428f,100,2022-12-04 23:38:11,2022-12-18 20:38:22.846015
7b6ba9cf-277a-4454-a885-718b4114ac66,430a519d-6b68-4fa6-aa53-1e626a5f1ada,100,2022-11-21 16:51:18,2022-12-05 13:51:21.633778
6878e52a-e4cb-47bc-bab4-2d60bb293f46,4319c6ab-c544-439a-af04-3d2378fcae0a,100,2022-11-21 16:20:35,2022-12-05 13:20:38.042394
35cb3686-8cb2-47a2-ae9f-667a9d1304b5,4319e727-c9b9-44f7-89e1-1805483c0d43,100,2022-11-22 08:52:34,2022-12-06 05:52:37.971074
f74f3107-fc2d-4fc5-87d6-e37b3a3781ec,43219597-4b07-4c29-a4c7-7d83177ad874,29900,2022-12-08 22:00:03,2023-01-08 19:18:12.340481
63fc5bed-d4e1-409e-aa8e-c1cf106b1a23,43219597-4b07-4c29-a4c7-7d83177ad874,100,2022-11-10 22:18:09,2022-11-24 19:18:12.340481
a3931870-c7ef-49a1-bb96-19ccf401ccf8,432247bd-88a5-4be2-b02e-59b3085b6a9f,100,2022-11-22 19:37:17,2022-12-06 16:37:19.802231
396c4d86-c4b1-4676-8d1e-192ef48761a6,432991f6-b388-42e7-85a7-a1fbd4491857,100,2022-11-29 22:02:55,2022-12-13 19:03:09.357913
d9f3a6ba-279f-41a3-805a-3d4d1fc4cf04,4335060f-eaac-41d7-aa0e-05fbf08731b9,100,2022-11-17 17:42:58,2022-12-01 14:43:01.909776
3d8ac68d-7049-4c38-8ef6-ed22a1b6b7cd,4341a6e5-6a39-4b74-bd0d-9072887a43d6,100,2022-11-06 21:32:13,2022-11-20 18:32:29.072864
2b92b983-98dc-4631-a606-7f19e08bd7c4,4341abdf-3ab7-48ec-a266-c6ac11d69d2d,100,2022-11-22 08:32:28,2022-12-06 05:32:30.511434
85f0cae1-ca87-4497-ae78-a56124d16605,434a68f9-ee8a-481f-844f-32af37cb5e37,100,2022-11-07 23:49:24,2022-12-12 20:49:27.251608
c614a1ed-4354-48d1-9a57-42c4dbe2b951,43575b16-3f2c-43d7-8a8d-be852a04fc56,100,2022-11-07 22:29:54,2022-11-21 19:30:11.370912
57e0ff4e-4b2a-4c3c-8774-8fb5bf5ad0e3,436c62ec-ea4e-45f8-b441-9bf7359c2995,100,2022-11-21 18:40:41,2022-12-05 15:40:44.765964
a2a8393a-99dc-4e20-a2b6-b3bbab5d18a1,437c3673-1e89-4600-b803-5924e645fe87,100,2022-11-21 07:31:29,2022-12-05 04:31:32.148404
b78faa98-ae08-4d8a-ad29-429a87848605,438ec3a2-1fc0-4e7c-9667-94dc816611bb,100,2022-12-06 15:40:43,2022-12-20 12:42:32.647293
2b94e6bb-b013-4a52-9d98-829c4fa3cb22,43962018-535e-4117-b207-b5367b6b7435,100,2022-11-21 15:52:31,2022-12-05 12:52:34.286264
2f76555b-6515-4212-b8ee-7a7bb6478103,439a291b-5fe0-4cf5-811e-ce70779c43f0,100,2022-11-22 12:42:00,2022-12-06 09:42:05.125889
ff7f191f-8c81-4941-99f8-7ae913dffc7b,43a336ce-4d58-4305-b614-a3adc0d04d97,100,2022-11-19 14:03:08,2022-12-24 11:03:11.879011
aae09977-af72-4ef0-9a84-75534cfe153c,43a47684-ddcc-4baa-8e18-68882460ffbf,100,2022-12-02 11:25:10,2022-12-16 08:25:25.734607
c9f40a2c-a842-4ad6-ada2-36334f0ed2aa,43a5a010-34bf-466f-bb77-7401461b1ed1,100,2022-11-07 10:50:30,2022-12-12 07:50:32.803356
d4265563-1753-4a70-95e9-ac18d72f7eaf,43aa119a-a989-4ee8-bc97-0b15e0205267,100,2022-12-04 09:30:31,2022-12-18 06:31:18.082937
7004e2c0-d5f9-45d9-bdcb-0db2ae447184,43b647a1-45e1-400f-a663-85313d2078b3,100,2022-11-23 06:55:46,2022-12-07 03:55:48.352260
56ef4e6d-7e67-4b8b-9ef2-1044a4aeb040,43b9ef4d-d086-4d0e-be27-75903ade1419,100,2022-11-26 23:06:39,2023-01-25 20:07:00.964694
31d013d5-3703-494c-ab4c-75e0583330df,43cede4c-f65d-42ad-a0c2-415a38b82a0d,100,2022-11-04 22:56:06,2022-12-09 19:56:30.619227
e2bb5b94-1ee7-4c49-b953-150c38125295,43d05eed-0892-4786-bca9-47ee03786188,100,2022-11-08 22:09:58,2022-11-22 19:10:16.057486
1a03f683-6aea-4d19-bc1a-e81062c0b2c8,43d12b99-592d-4e64-8159-296e4a6b647c,100,2022-11-20 22:16:11,2022-12-25 19:16:50.847839
ae168e09-87c7-4e2c-90a1-926ad749976c,43d7b8f0-97f1-437a-81f8-5127c6a01d5f,100,2022-11-02 00:46:18,2022-12-06 21:46:21.802449
e874792a-8742-49cd-8f90-c37338b7d169,43dea1d9-fb72-4ef6-8f70-9f3e1acb379b,100,2022-11-22 10:09:08,2022-12-06 07:09:11.513712
bc51edde-a6ab-4827-8bdd-9dc7f49e64eb,43ead0c2-f69a-4946-9ee4-383b6348ef16,100,2022-12-11 12:07:58,2022-12-25 09:08:42.035631
cd0616f2-0cc2-4567-9418-d126912f190a,43ec3cd9-e398-4138-ac88-9462971c5f72,100,2022-12-11 01:34:32,2022-12-24 22:34:47.796467
2b56921a-f9c0-4648-b13c-5e682038c8f6,43eeb9c7-a868-423a-b2a3-cb48b090bae5,100,2022-12-09 21:49:24,2022-12-23 18:50:04.307429
219ebe98-e3e1-4366-a33d-57bda5b0b75a,43f0ca22-eae1-458c-9baa-3d9c2111152f,100,2022-11-23 21:27:32,2022-12-07 18:27:48.399564
0a400617-14b8-41ef-90dc-b8f9f24eb149,43f1e0d9-e558-4f64-ba7f-299d8c30d362,100,2022-11-19 17:43:00,2022-12-03 14:43:02.890021
958f22ec-684d-48e1-be42-712744c63a4f,43f6fef7-ce16-4dcc-a7cd-2fad9780275a,100,2022-11-21 16:20:33,2022-12-05 13:20:36.168438
e7a912ee-ec20-4f24-a274-1eca9b14f1c0,44029cff-c562-4548-a98b-4ec313aa2594,100,2022-11-22 11:12:05,2022-12-06 08:12:08.053982
27cbf84f-1ae1-4840-8f35-bb0f37f63b65,4406ed53-4ee1-4028-a673-bb8290ff6878,100,2022-11-03 16:02:33,2022-11-17 13:02:59.105648
d310b443-4848-4167-b8aa-1c63c144675f,4408fd00-6c4e-401e-b118-f54158c4eb36,100,2022-11-28 20:26:17,2023-01-12 17:26:30.794456
4e232bb7-0c77-4bf9-85cf-c3ae2685acb1,440b30f4-3d0a-4050-9a3a-c45ababfd315,100,2022-11-22 19:00:57,2022-12-06 16:01:00.067368
f49ded1d-4724-48b7-91d5-d04028f9c19e,440cb1b8-1ad2-4a5a-a930-65eefc5f0285,100,2022-11-10 19:34:42,2022-12-15 16:34:55.751163
d370dba8-abfe-436a-82ce-9b7ba98c49c2,44118523-7e4e-4915-b4a8-aeb3f6d76594,100,2022-11-22 21:10:09,2022-12-06 18:10:11.480494
bfe502fa-875a-4cfe-924f-e610ab3e14d5,44135db4-f680-47b4-844d-88be8a6e450e,100,2022-11-21 16:02:24,2022-12-05 13:02:27.727930
24375631-f7e2-4f0d-896c-7c8844352c21,44157dac-7fd6-4b73-a2a6-d2cfb4f5149a,100,2022-12-06 23:50:58,2022-12-20 20:51:08.653801
eae4806c-a5ed-43c7-9d84-438804c89a1d,442179a8-8838-46d3-a920-dc3b9abf2fa9,100,2022-11-06 22:19:48,2022-12-11 19:21:32.166821
16ca564e-e91c-484c-a034-4e181af7cfa8,44372584-af10-4b75-8341-df22e00991ea,100,2022-11-23 06:56:19,2022-12-07 03:56:22.268148
ede051f0-51e4-4efd-a083-58787b6d6cfb,44379742-21a2-405c-9734-721c9c022c84,100,2022-11-22 18:17:57,2022-12-06 15:18:00.288124
07310e9b-bea0-4744-9724-4b41f42a564e,4438152b-56e7-42ef-b038-823a82815386,100,2022-11-21 23:11:41,2022-12-05 20:11:46.703988
98842963-49a0-4f30-8288-6fed7f4a2f9d,443a3c98-b381-460a-8472-188b3bf4f43d,100,2022-11-08 14:20:58,2022-11-22 11:21:01.601564
4ee1fb86-6def-48c6-b3ff-d889b30d8310,443b7fb2-cf28-447f-87ed-cd3c858ae15e,100,2022-11-15 07:49:45,2022-11-29 04:49:48.990029
112238ea-ab85-4a81-af80-2934f9784743,4440bd5f-70b3-4f7f-b31c-77a86e10e38f,29900,2022-11-18 21:00:06,2022-12-18 18:06:12.307661
9110ec4e-0375-4286-837a-55e46b554f75,4440bd5f-70b3-4f7f-b31c-77a86e10e38f,100,2022-11-04 21:06:00,2022-11-18 18:06:12.307661
7e631d1c-4278-44b0-98df-e8b69a8e765c,44411876-53be-490f-8ed5-b83b1c6475a7,100,2022-11-19 17:38:19,2022-12-03 14:38:31.261346
53d9ff86-dd4c-48af-8c2b-e3eb298f0a72,44424747-7e9a-4208-a9f7-b50a36c02a6c,100,2022-12-04 23:07:42,2022-12-18 20:08:02.594587
596215d2-8a74-46b8-8f89-9752c63641c3,4443452e-36c5-43f2-88d0-2a9c04295c6b,100,2022-11-22 04:34:49,2022-12-06 01:34:52.069620
f13610c2-331c-4cd7-a619-9af86dc42300,444e18ac-72d3-4cf5-a0ba-326859aafc6b,100,2022-11-22 10:34:17,2022-12-06 07:34:19.545557
74b63d57-1254-4e50-8b3e-bb223d34227d,4471e103-d96d-47ae-bde4-24c32ad74941,100,2022-11-28 20:58:49,2022-12-12 17:59:05.194044
904edbe7-7f57-4a66-be4c-afbc1dda0355,4474e108-8d07-4557-b222-2ed9596f4807,100,2022-11-18 23:50:10,2022-12-02 20:50:14.551586
f9577d95-eaf3-4139-aa27-8b8e5f2578b2,44774e83-188a-4316-8ec9-9d7effe527f5,29900,2022-11-16 14:00:05,2022-12-16 11:36:22.418776
c1ab5171-5793-4e05-a976-747e18d1417a,44774e83-188a-4316-8ec9-9d7effe527f5,100,2022-11-02 14:36:18,2022-11-16 11:36:22.418776
447763f5-44a2-4593-88ab-4b446befc715,4477b4a6-d3f4-44ce-8557-c5b59c741fd4,100,2022-11-23 06:56:29,2022-12-07 03:56:31.490019
6624bbbd-ebaa-4318-949d-8f7862d9503d,447e261f-087d-42a8-a8bd-4151a10bad0f,100,2022-11-22 19:43:51,2022-12-06 16:43:53.744138
305dfc5a-0ff1-4ea2-8aa5-bed9183728e2,44821c66-1cec-4825-9156-86b8734ed5d9,100,2022-12-11 22:52:48,2022-12-25 19:54:18.783856
24aec5ae-453c-4fc0-a18c-2af01c3c67e4,44860adb-19bc-49e9-a486-7f050dcbfdc5,100,2022-11-23 18:12:11,2022-12-07 15:12:43.313996
09b4f84d-2a31-4098-8b30-b512282337cc,44880f0d-d1ef-4e0a-a1a5-9ead7feb7a67,100,2022-11-18 23:11:52,2022-12-02 20:11:55.227867
b44fee25-5493-4e36-b4a5-cc342d9edf1a,449396b8-a8cb-48b0-949f-d1e1f8999447,100,2022-11-22 09:57:30,2022-12-06 06:57:33.365739
9409a8bb-a058-4add-9f99-11d9a2b05d77,449a46f0-95f3-4202-ac92-ced21c8b18ff,100,2022-11-21 23:49:02,2022-12-05 20:49:04.422379
328c2af7-bea9-45c2-99a6-4d3aef021c17,449ffad3-03b0-4721-b380-2b797899553d,100,2022-11-22 12:56:46,2022-12-06 09:56:48.969065
f4839ccf-2476-45e7-967a-b79242ea1de9,44a8d351-1518-45ec-acc2-dc7bcb0441e7,100,2022-11-19 18:51:34,2022-12-03 15:51:36.168157
fd801789-25ec-4a19-a86a-7f675f9f67c4,44b073f3-3465-471c-8fd0-ef44f16dc9b5,29900,2022-12-04 21:00:06,2023-01-04 18:05:45.477764
482bbe2a-d0ec-4275-a764-a501f7cc963b,44b073f3-3465-471c-8fd0-ef44f16dc9b5,100,2022-11-20 21:05:27,2022-12-04 18:05:45.477764
2000e537-46f5-45f4-9913-54c4f67af030,44b35f14-3cb9-49b0-b27d-c3676684d169,100,2022-11-13 12:04:22,2022-11-27 09:04:52.339860
fa74285b-2762-4c1e-8480-30de89a96469,44ce5dfc-380a-4fef-a048-7dd701846956,100,2022-11-03 18:16:46,2022-12-08 15:16:50.357269
3beb9922-e801-4ee9-94a5-4e143f3bdd5e,44d324fa-4ffd-4e4b-b72f-5fdc1de5f666,100,2022-12-02 20:48:26,2022-12-16 17:49:22.622455
4792fdfc-4e40-4723-9337-a6bc84e7a81b,44da10d0-5306-43bb-b16d-87eff728a376,100,2022-11-22 17:33:27,2022-12-06 14:33:30.536131
544c4864-c67d-41f0-986b-6b356f49da29,44da903c-8647-455c-83c1-0058079b0657,100,2022-11-22 17:10:21,2022-12-06 14:10:25.903211
8674a2c7-0ea9-4006-bad7-47bc96d46ca2,44dd75e7-e7ab-4ad8-9581-c8768d074616,100,2022-11-22 01:03:49,2022-12-05 22:03:51.294020
0e5c6d14-54a2-4627-a7e3-d2ac79e342bb,44e541c7-53bf-4c10-bafb-0c74745a7456,100,2022-11-22 10:36:43,2022-12-06 07:36:45.413180
ca9a2903-8209-4a9c-8537-63d40ddef324,44e576b7-cd6e-469e-9aa6-7e87c35b7761,100,2022-11-22 21:20:00,2022-12-06 18:20:25.607223
694a725c-4637-4338-8eae-9bfba555c77d,44f7d014-83ef-4bba-a07c-a5da0abef4b6,100,2022-12-11 10:17:27,2022-12-25 07:17:48.823205
f540f5a5-ae21-41c7-81fd-1537453f2057,45006acd-f42e-4c5a-b7c2-a35cf927032b,100,2022-11-20 07:47:24,2022-12-04 04:47:26.759031
d4921259-0413-4727-bb90-3a5a4672d2b1,450beea3-62f1-4788-846d-ac8f5e80d9b9,100,2022-11-19 18:37:00,2022-12-03 15:37:06.089112
3cb74123-46d7-46b2-a347-ab5cc359a13d,4512c872-ea36-4715-b9b3-9ba54993f103,100,2022-11-22 18:15:06,2022-12-06 15:15:09.872390
03df37c7-c6e4-4f92-b145-00854ebc6ef9,451d0c33-7677-4110-998a-265f4b74d0bd,100,2022-11-21 20:24:35,2022-12-05 17:24:37.885866
23e8ee5d-1d96-4743-8048-579721a6ecfb,4520bc55-ab76-48ff-be20-4d6cef3fb46b,100,2022-11-27 03:10:49,2022-12-11 00:12:01.041705
af95f7ad-de3a-47ae-afa8-a2ec74b963c1,453663cc-c021-431c-a7db-46369ee395e6,100,2022-11-22 09:59:05,2022-12-06 06:59:08.371041
95a6f85d-ca47-44d4-8a1f-ebf6b41f3bd0,4537786b-db63-445f-9ded-0f08f82b470c,100,2022-11-22 20:21:07,2022-12-06 17:21:21.640957
a6afec69-26fc-4b67-a8ab-cb61fff5e9c9,45422b22-2900-4ea4-80d3-3aa7ed110c17,100,2022-11-21 07:49:51,2022-12-26 04:50:20.369197
383a80e4-fb1e-4aa5-845f-a66a03871585,454506f6-34ac-4a84-8355-c1f351638f0f,100,2022-11-21 19:27:05,2022-12-05 16:27:08.032339
31d6a2dd-f53b-4bb3-afc8-24179169b8b1,455e408b-64be-4916-b9e7-6244327470ad,100,2022-11-22 17:54:10,2022-12-06 14:54:13.786926
b3dae748-8dad-4a80-a66a-78a998c5aa54,455f5f86-87c9-4156-8f09-771e1e5b47d1,100,2022-12-10 20:57:51,2022-12-24 17:58:07.044312
266d5d81-b548-41ca-9076-a3dc4a7a8924,45616b7e-b636-491f-a984-a215c5546854,29900,2022-12-05 22:00:24,2023-01-05 19:43:33.254852
0d2b00c9-c869-4805-8469-ffb56da4518a,45616b7e-b636-491f-a984-a215c5546854,100,2022-11-21 22:43:30,2022-12-05 19:43:33.254852
1fb5c297-480f-4594-83f1-5b907f9d53cb,456336ca-5a3f-4065-8ae1-c4a8ff88a079,100,2022-11-15 23:56:21,2022-11-29 20:56:23.268990
28c190d4-3823-4190-9569-771725102361,4563f1cc-0127-4737-9c94-0f1d5d2770bb,100,2022-11-12 07:14:11,2022-12-17 04:14:35.564021
d1ca27b5-4327-49fa-aae1-4891ede34ffb,45678b95-c64e-4135-b6a1-77d6674e6d86,100,2022-12-11 13:55:15,2023-01-15 10:55:48.463778
633812e4-4100-48ee-a7f7-d7eecce5c1d8,4579ecf5-69bf-4c10-866a-ba481cc4649d,100,2022-11-19 17:58:20,2022-12-03 14:58:27.110091
1040e433-b8d0-467f-a720-73d52d1a9df6,457a2b65-7e9c-46ac-8417-1f46b7b13524,100,2022-11-21 19:13:05,2022-12-05 16:13:08.141087
f969e843-2e6f-4ef7-bf4b-6e6afc06a7c0,457e0ab1-b9a9-4ddd-9908-b8567b14446d,100,2022-11-21 13:21:50,2022-12-05 10:21:54.084209
67fa1cb7-9169-4284-8fee-9356aa2fd351,4584038c-55e7-4913-b220-e41a2f9e3676,100,2022-11-22 14:48:27,2022-12-06 11:48:51.347026
